Solar_Power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,td_avg,td_max,td_min,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
9951.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
12405.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31729.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39551.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44501.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
51627.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
45408.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40705.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31030.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
18860.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7730.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3403.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3504.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3515.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
16794.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
29967.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39289.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44960.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44909.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39537.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
30455.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
18360.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7543.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3188.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3527.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6556.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
16095.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25223.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
36090.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39892.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44055.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44627.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44228.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
40063.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
31948.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
23433.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
14488.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
8147.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3503.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6286.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
14741.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
28713.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
37955.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44215.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44298.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
37894.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
29127.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
17023.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7093.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3404.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3034.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
7027.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
14333.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
26790.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
37281.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
43261.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
44799.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41826.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
35418.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
35101.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
36890.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
24534.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
15867.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6212.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3991.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3347.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
13242.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
25155.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38769.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
42429.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41505.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
45681.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
41728.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
35840.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
23450.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
14190.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
5686.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3330.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
6147.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
12945.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
20973.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
33200.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
23548.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
19086.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
27123.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
43132.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
38674.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
30575.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
22817.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
12430.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
5990.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
3333.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
29362.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
36199.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
39711.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
43515.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
42262.0,31,0.001,0.001,0.0,0.73,0.0,35,27,36.3,40.1,35.1,448.2,-3.5980000000000003,0.0,0,69.6,71.4,68.4,396.9,345.1,85.7,0.7140000000000001,0.0,67.0,88.0,3.132,10.961,-52.51,17.585,58.8,59.0,17.274,101.2
